lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.2288994,-75.2624611,NORTH WALES RD & WELSH RD; MONTGOMERY; 2015-12-12 @ 19:25:02;,19454,Traffic: VEHICLE ACCIDENT -,2015/12/12 19:25,MONTGOMERY,NORTH WALES RD & WELSH RD,1
40.2288994,-75.2624611,NORTH WALES RD & WELSH RD; MONTGOMERY; 2015-12-12 @ 19:28:55;,19454,Traffic: VEHICLE ACCIDENT -,2015/12/12 19:28,MONTGOMERY,NORTH WALES RD & WELSH RD,1
40.2274183,-75.282769,STATION SQUARE BLVD & PENNBROOK PKWY; UPPER GWYNEDD; 2015-12-12 @ 19:29:21-Station:STA80;,19446,Fire: UNKNOWN TYPE FIRE,2015/12/12 19:29,UPPER GWYNEDD,STATION SQUARE BLVD & PENNBROOK PKWY,1
40.078001,-75.193581,WILLOW GROVE AVE & PINE RD; SPRINGFIELD; 2015-12-12 @ 19:28:27-Station:STA82;,19038,Fire: FIRE ALARM,2015/12/12 19:28,SPRINGFIELD,WILLOW GROVE AVE & PINE RD,1
40.0534737,-75.3069767,SPRING MILL RD; LOWER MERION; 2015-12-12 @ 19:26:22-Station:STA23;,,Fire: VEHICLE FIRE,2015/12/12 19:26,LOWER MERION,SPRING MILL RD,1
40.0469639,-75.3205613,SPRING MILL RD & FARVIEW RD; LOWER MERION; 2015-12-12 @ 19:26:38;,19085,Traffic: VEHICLE FIRE -,2015/12/12 19:26,LOWER MERION,SPRING MILL RD & FARVIEW RD,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS; LOWER MERION; 2015-12-12 @ 19:31:05;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 19:31,LOWER MERION,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS,1
40.2471266,-75.6377693,WALNUT ST & N ADAMS ST;  POTTSTOWN; Station 329; 2015-12-12 @ 19:33:29;,19464,EMS: RESPIRATORY EMERGENCY,2015/12/12 19:33,POTTSTOWN,WALNUT ST & N ADAMS ST,1
40.1077086,-75.2136339,MILL RD & BETHLEHEM PIKE; WHITEMARSH; 2015-12-12 @ 19:31:38-Station:STA29;,19031,Fire: FIRE ALARM,2015/12/12 19:31,WHITEMARSH,MILL RD & BETHLEHEM PIKE,1
40.0585694,-75.1269602,COVENTRY AVE & VALLEY RD;  CHELTENHAM; Station 358; 2015-12-12 @ 19:32:50;,19027,EMS: DEHYDRATION,2015/12/12 19:32,CHELTENHAM,COVENTRY AVE & VALLEY RD,1
40.0448024,-75.3254699,SPRING MILL RD & OLD GULPH RD; LOWER MERION; 2015-12-12 @ 19:26:22-Station:STA23;,19085,Fire: VEHICLE FIRE,2015/12/12 19:26,LOWER MERION,SPRING MILL RD & OLD GULPH RD,1
40.3764496,-75.4818465,5TH ST & BITTING ALY;  RED HILL; Station 369; 2015-12-12 @ 19:38:20;,18076,EMS: FALL VICTIM,2015/12/12 19:38,RED HILL,5TH ST & BITTING ALY,1
40.0448024,-75.3254699,SPRING MILL RD & OLD GULPH RD; LOWER MERION; 2015-12-12 @ 19:26:38;,19085,Traffic: VEHICLE FIRE -,2015/12/12 19:26,LOWER MERION,SPRING MILL RD & OLD GULPH RD,1
40.3582695,-75.4431731,UPPER RIDGE RD & PRICE RD;  MARLBOROUGH; Station 344A; 2015-12-12 @ 19:41:03;,18073,EMS: ALTERED MENTAL STATUS,2015/12/12 19:41,MARLBOROUGH,UPPER RIDGE RD & PRICE RD,1
40.2115098,-75.6259104,SCHOOLHOUSE RD & EARL DR;  CHESTER COUNTY; Station 3A84; 2015-12-12 @ 19:44:42;,19465,EMS: FALL VICTIM,2015/12/12 19:44,CHESTER COUNTY,SCHOOLHOUSE RD & EARL DR,1
40.3582695,-75.4431731,UPPER RIDGE RD & PRICE RD;  MARLBOROUGH; Station 344A; 2015-12-12 @ 19:41:03;,18073,EMS: ALTERED MENTAL STATUS,2015/12/12 19:41,MARLBOROUGH,UPPER RIDGE RD & PRICE RD,1
40.3023712,-75.3305697,TREVOR SQ & LIONS GATE CIR;  FRANCONIA; Station 339; 2015-12-12 @ 19:43:35;,18964,EMS: RESPIRATORY EMERGENCY,2015/12/12 19:43,FRANCONIA,TREVOR SQ & LIONS GATE CIR,1
40.3162924,-75.5536699,CHURCH RD & BIG RD;  NEW HANOVER; Station 332; 2015-12-12 @ 19:52:36;,18074,EMS: OVERDOSE,2015/12/12 19:52,NEW HANOVER,CHURCH RD & BIG RD,1
40.11697,-75.1825333,BRUCE RD & CLEMENT RD; SPRINGFIELD; 2015-12-12 @ 19:54:17-Station:STA700;,19075,Fire: TRASH/DUMPSTER FIRE,2015/12/12 19:54,SPRINGFIELD,BRUCE RD & CLEMENT RD,1
40.0448024,-75.3254699,SPRING MILL RD & OLD GULPH RD;  LOWER MERION; Station 313A; 2015-12-12 @ 19:59:00;,19085,EMS: UNKNOWN MEDICAL EMERGENCY,2015/12/12 19:59,LOWER MERION,SPRING MILL RD & OLD GULPH RD,1
40.129191,-75.328829,LOGAN ST & POWELL ST;  NORRISTOWN; Station 308A; 2015-12-12 @ 19:57:19;,19401,EMS: SUBJECT IN PAIN,2015/12/12 19:57,NORRISTOWN,LOGAN ST & POWELL ST,1
40.1486227,-75.3076232,DEKALB PIKE & TOWNSHIP LINE RD; WHITPAIN; 2015-12-12 @ 20:01:15;,19422,Traffic: VEHICLE ACCIDENT -,2015/12/12 20:01,WHITPAIN,DEKALB PIKE & TOWNSHIP LINE RD,1
40.2734263,-75.3955502,PATERNO DR & HARLEYSVILLE PIKE;  LOWER SALFORD; Station 344; 2015-12-12 @ 20:03:31;,19438,EMS: UNCONSCIOUS SUBJECT,2015/12/12 20:03,LOWER SALFORD,PATERNO DR & HARLEYSVILLE PIKE,1
40.1486227,-75.3076232,DEKALB PIKE & TOWNSHIP LINE RD; WHITPAIN; 2015-12-12 @ 20:10:17;,19422,Traffic: VEHICLE ACCIDENT -,2015/12/12 20:10,WHITPAIN,DEKALB PIKE & TOWNSHIP LINE RD,1
40.2540222,-75.6730703,GLASGOW ST & ELM ST; WEST POTTSGROVE; 2015-12-12 @ 20:07:52-Station:STA57;,19464,Fire: TRASH/DUMPSTER FIRE,2015/12/12 20:07,WEST POTTSGROVE,GLASGOW ST & ELM ST,1
40.088958,-75.408347,GODDARD BLVD & N GULPH RD; UPPER MERION; 2015-12-12 @ 20:15:55-Station:STA47;,19406,Fire: FIRE ALARM,2015/12/12 20:15,UPPER MERION,GODDARD BLVD & N GULPH RD,1
40.0859891,-75.1463175,CHURCH RD & BENT RD;  CHELTENHAM; Station 358A; 2015-12-12 @ 20:19:27;,19095,EMS: HEMORRHAGING,2015/12/12 20:19,CHELTENHAM,CHURCH RD & BENT RD,1
40.0860099,-75.3871416,DEKALB PIKE & CROCKETT RD; UPPER MERION; 2015-12-12 @ 20:19:43;,19406,Traffic: DISABLED VEHICLE -,2015/12/12 20:19,UPPER MERION,DEKALB PIKE & CROCKETT RD,1
40.0860099,-75.3871416,DEKALB PIKE & CROCKETT RD; UPPER MERION; 2015-12-12 @ 20:19:43;,19406,Traffic: DISABLED VEHICLE -,2015/12/12 20:19,UPPER MERION,DEKALB PIKE & CROCKETT RD,1
40.2814456,-75.6422,FARMINGTON AVE & RAMP RT100 NB TO FARMINGTON AVE; UPPER POTTSGROVE; 2015-12-12 @ 20:25:57;,19464,Traffic: DISABLED VEHICLE -,2015/12/12 20:25,UPPER POTTSGROVE,FARMINGTON AVE & RAMP RT100 NB TO FARMINGTON AVE,1
40.1587277,-75.4920611,GOLF CLUB DR & PARTRIDGE WAY;  UPPER PROVIDENCE; Station 324; 2015-12-12 @ 21:00:56;,19460,EMS: UNCONSCIOUS SUBJECT,2015/12/12 21:00,UPPER PROVIDENCE,GOLF CLUB DR & PARTRIDGE WAY,1
40.1199455,-75.3383214,E ELM ST & DEKALB ST; NORRISTOWN; 2015-12-12 @ 21:00:09;,19401,Traffic: DISABLED VEHICLE -,2015/12/12 21:00,NORRISTOWN,E ELM ST & DEKALB ST,1
40.1873139,-75.1846099,BUTLER PIKE & NESBITT RD;  HORSHAM; Station 352; 2015-12-12 @ 21:07:37;,19002,EMS: DIABETIC EMERGENCY,2015/12/12 21:07,HORSHAM,BUTLER PIKE & NESBITT RD,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-12 @ 21:10:24;,19403,EMS: HEAD INJURY,2015/12/12 21:10,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1102019,-75.1805826,RED OAK RD & COUNTRY CLUB DR;  SPRINGFIELD; Station 311; 2015-12-12 @ 21:07:05;,19075,EMS: SYNCOPAL EPISODE,2015/12/12 21:07,SPRINGFIELD,RED OAK RD & COUNTRY CLUB DR,1
40.08732,-75.4050546,N GULPH RD; UPPER MERION; 2015-12-12 @ 21:09:39-Station:STA47;,,Fire: GAS-ODOR/LEAK,2015/12/12 21:09,UPPER MERION,N GULPH RD,1
40.0855923,-75.3912204,GULPH RD & KIRK AVE;  UPPER MERION; Station 317; 2015-12-12 @ 21:06:26;,19406,EMS: ABDOMINAL PAINS,2015/12/12 21:06,UPPER MERION,GULPH RD & KIRK AVE,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-12 @ 21:10:24;,19403,EMS: HEAD INJURY,2015/12/12 21:10,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.08732,-75.4050546,N GULPH RD; UPPER MERION; 2015-12-12 @ 21:09:39-Station:STA47;,,Fire: GAS-ODOR/LEAK,2015/12/12 21:09,UPPER MERION,N GULPH RD,1
40.08732,-75.4050546,N GULPH RD; UPPER MERION; 2015-12-12 @ 21:09:39-Station:STA47;,,Fire: GAS-ODOR/LEAK,2015/12/12 21:09,UPPER MERION,N GULPH RD,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS;  LOWER MERION; Station 313; 2015-12-12 @ 21:11:42;,,EMS: VEHICLE ACCIDENT,2015/12/12 21:11,LOWER MERION,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS; LOWER MERION; 2015-12-12 @ 21:11:26-Station:STA22;,,Fire: VEHICLE ACCIDENT,2015/12/12 21:11,LOWER MERION,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS,1
40.0671349,-75.3180665,SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD; WEST CONSHOHOCKEN; 2015-12-12 @ 21:15:08;,19428,Traffic: VEHICLE ACCIDENT -,2015/12/12 21:15,WEST CONSHOHOCKEN,SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD,1
40.0671349,-75.3180665,SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD; WEST CONSHOHOCKEN; 2015-12-12 @ 21:13:05;,19428,Traffic: VEHICLE FIRE -,2015/12/12 21:13,WEST CONSHOHOCKEN,SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD,1
40.313464,-75.6066519,MOORE DR & S WERSTLER AVE;  DOUGLASS; Station 332; 2015-12-12 @ 21:12:50;,19525,EMS: FALL VICTIM,2015/12/12 21:12,DOUGLASS,MOORE DR & S WERSTLER AVE,1
40.155827,-75.3652085,GERMANTOWN PIKE & BRIDLE PATH RD;  EAST NORRITON; Station 308B; 2015-12-12 @ 21:17:04;,19403,EMS: ABDOMINAL PAINS,2015/12/12 21:17,EAST NORRITON,GERMANTOWN PIKE & BRIDLE PATH RD,1
40.3294686,-75.3357628,N MAIN ST; TELFORD; 2015-12-12 @ 21:27:36-Station:STA75;,18969,Fire: VEHICLE ACCIDENT,2015/12/12 21:27,TELFORD,N MAIN ST,1
40.3294686,-75.3357628,N MAIN ST;  TELFORD; Station 339; 2015-12-12 @ 21:27:45;,18969,EMS: VEHICLE ACCIDENT,2015/12/12 21:27,TELFORD,N MAIN ST,1
40.3253395,-75.3286481,N MAIN ST & PENN AVE; TELFORD; 2015-12-12 @ 21:27:48;,18969,Traffic: VEHICLE ACCIDENT -,2015/12/12 21:27,TELFORD,N MAIN ST & PENN AVE,1
40.2824484,-75.6087387,MOCK RD & NEEDHAMMER RD; UPPER POTTSGROVE; 2015-12-12 @ 21:34:57-Station:STA79;,19464,Fire: UNKNOWN TYPE FIRE,2015/12/12 21:34,UPPER POTTSGROVE,MOCK RD & NEEDHAMMER RD,1
40.0865421,-75.3807419,KINGWOOD RD & FORGE RD;  UPPER MERION; Station 317; 2015-12-12 @ 21:32:04;,19406,EMS: CVA/STROKE,2015/12/12 21:32,UPPER MERION,KINGWOOD RD & FORGE RD,1
40.3246615,-75.3274847,MAIN ST & E LINCOLN AVE; TELFORD; 2015-12-12 @ 21:27:36-Station:STA75;,18969,Fire: VEHICLE ACCIDENT,2015/12/12 21:27,TELFORD,MAIN ST & E LINCOLN AVE,1
40.143183,-75.11915,PARK AVE & MORELAND RD;  UPPER MORELAND; Station 381; 2015-12-12 @ 21:39:03;,19090,EMS: SUBJECT IN PAIN,2015/12/12 21:39,UPPER MORELAND,PARK AVE & MORELAND RD,1
40.3246615,-75.3274847,MAIN ST & E LINCOLN AVE;  TELFORD; Station 339; 2015-12-12 @ 21:27:45;,18969,EMS: VEHICLE ACCIDENT,2015/12/12 21:27,TELFORD,MAIN ST & E LINCOLN AVE,1
40.3246615,-75.3274847,MAIN ST & E LINCOLN AVE; TELFORD; 2015-12-12 @ 21:27:48;,18969,Traffic: VEHICLE ACCIDENT -,2015/12/12 21:27,TELFORD,MAIN ST & E LINCOLN AVE,1
40.1085232,-75.3200299,LUCETTA ST & HAWS ALY;  PLYMOUTH; Station 308A; 2015-12-12 @ 21:41:45;,19462,EMS: DIZZINESS,2015/12/12 21:41,PLYMOUTH,LUCETTA ST & HAWS ALY,1
40.0865621,-75.2492571,WOODRUFF RD & CRESCENT AVE; WHITEMARSH; 2015-12-12 @ 21:50:20-Station:STA29;,19444,Fire: CARBON MONOXIDE DETECTOR,2015/12/12 21:50,WHITEMARSH,WOODRUFF RD & CRESCENT AVE,1
40.2511741,-75.6439755,EVANS ST & JEFFERSON AVE; POTTSTOWN; 2015-12-12 @ 21:46:58-Station:STA69;,19464,Fire: UNKNOWN TYPE FIRE,2015/12/12 21:46,POTTSTOWN,EVANS ST & JEFFERSON AVE,1
40.1726706,-75.402652,GERMANTOWN PIKE;  WORCESTER; Station 322; 2015-12-12 @ 22:00:13;,,EMS: VEHICLE ACCIDENT,2015/12/12 22:00,WORCESTER,GERMANTOWN PIKE,1
40.0878579,-75.254296,GERMANTOWN PIKE & WESTAWAY DR; WHITEMARSH; 2015-12-12 @ 21:57:17-Station:STA29;,19444,Fire: UNKNOWN TYPE FIRE,2015/12/12 21:57,WHITEMARSH,GERMANTOWN PIKE & WESTAWAY DR,1
40.1617387,-75.3797797,GERMANTOWN PIKE & N PARK AVE; WORCESTER; 2015-12-12 @ 22:00:57;,19403,Traffic: VEHICLE ACCIDENT -,2015/12/12 22:00,WORCESTER,GERMANTOWN PIKE & N PARK AVE,1
40.146865,-75.3952095,N PARK AVE & RIDGE PIKE; LOWER PROVIDENCE; 2015-12-12 @ 22:00:17;,19403,Traffic: VEHICLE ACCIDENT -,2015/12/12 22:00,LOWER PROVIDENCE,N PARK AVE & RIDGE PIKE,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS; LOWER MERION; 2015-12-12 @ 22:05:32;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 22:05,LOWER MERION,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS,1
40.1648638,-75.4172013,RIDGE PIKE;  LOWER PROVIDENCE; Station 322; 2015-12-12 @ 22:00:13;,,EMS: VEHICLE ACCIDENT,2015/12/12 22:00,LOWER PROVIDENCE,RIDGE PIKE,1
40.146865,-75.3952095,RIDGE PIKE & N PARK AVE; LOWER PROVIDENCE; 2015-12-12 @ 22:00:57;,19403,Traffic: VEHICLE ACCIDENT -,2015/12/12 22:00,LOWER PROVIDENCE,RIDGE PIKE & N PARK AVE,1
40.146865,-75.3952095,RIDGE PIKE & N PARK AVE; LOWER PROVIDENCE; 2015-12-12 @ 22:07:02;,19403,Traffic: VEHICLE ACCIDENT -,2015/12/12 22:07,LOWER PROVIDENCE,RIDGE PIKE & N PARK AVE,1
40.2453228,-75.6476439,HIGH ST & N CHARLOTTE ST;  POTTSTOWN; Station 329; 2015-12-12 @ 22:09:32;,19464,EMS: GENERAL WEAKNESS,2015/12/12 22:09,POTTSTOWN,HIGH ST & N CHARLOTTE ST,1
40.1507107,-75.0552739,FETTERS MILL SQ & FETTERSMILL RD;  LOWER MORELAND; Station 355; 2015-12-12 @ 22:15:05;,,EMS: SYNCOPAL EPISODE,2015/12/12 22:15,LOWER MORELAND,FETTERS MILL SQ & FETTERSMILL RD,1
40.2730808,-75.4641262,ASPEN WAY & VILLAGE DR;  LOWER FREDERICK; Station 331; 2015-12-12 @ 22:14:32;,19473,EMS: CARDIAC EMERGENCY,2015/12/12 22:14,LOWER FREDERICK,ASPEN WAY & VILLAGE DR,1
40.0631427,-75.336395,LINCOLN AVE & SUPPLEE LN;  UPPER MERION; Station 317; 2015-12-12 @ 22:20:17;,19428,EMS: CARDIAC EMERGENCY,2015/12/12 22:20,UPPER MERION,LINCOLN AVE & SUPPLEE LN,1
40.1169103,-75.355377,HAWS AVE & W WASHINGTON ST;  NORRISTOWN; Station 308A; 2015-12-12 @ 22:21:58;,19401,EMS: FALL VICTIM,2015/12/12 22:21,NORRISTOWN,HAWS AVE & W WASHINGTON ST,1
40.073976,-75.306302,1ST AVE & FAYETTE ST;  CONSHOHOCKEN; Station 313A; 2015-12-12 @ 22:27:14;,19428,EMS: FALL VICTIM,2015/12/12 22:27,CONSHOHOCKEN,1ST AVE & FAYETTE ST,1
40.1051084,-75.3451838,BORO LINE RD & RR OVERPASS; BRIDGEPORT; 2015-12-12 @ 22:34:13-Station:STA31;,,Fire: GAS-ODOR/LEAK,2015/12/12 22:34,BRIDGEPORT,BORO LINE RD & RR OVERPASS,1
40.1041054,-75.3569152,ROSS RD & W BORO LINE RD; BRIDGEPORT; 2015-12-12 @ 22:34:47;,19406,Traffic: ROAD OBSTRUCTION -,2015/12/12 22:34,BRIDGEPORT,ROSS RD & W BORO LINE RD,1
40.1041054,-75.3569152,ROSS RD & W BORO LINE RD; BRIDGEPORT; 2015-12-12 @ 22:35:38;,19406,Traffic: ROAD OBSTRUCTION -,2015/12/12 22:35,BRIDGEPORT,ROSS RD & W BORO LINE RD,1
40.073976,-75.306302,1ST AVE & FAYETTE ST; CONSHOHOCKEN; 2015-12-12 @ 22:40:45-Station:STA36;,19428,Fire: S/B AT HELICOPTER LANDING,2015/12/12 22:40,CONSHOHOCKEN,1ST AVE & FAYETTE ST,1
40.0885102,-75.1830359,WILLOW GROVE AVE & W GLENSIDE AVE;  CHELTENHAM; Station 358A; 2015-12-12 @ 22:44:03;,19038,EMS: DIZZINESS,2015/12/12 22:44,CHELTENHAM,WILLOW GROVE AVE & W GLENSIDE AVE,1
40.1747938,-75.3033373,ASHFORD LN & SKIPPACK PIKE;  WHITPAIN; Station 385; 2015-12-12 @ 22:46:27;,19422,EMS: FALL VICTIM,2015/12/12 22:46,WHITPAIN,ASHFORD LN & SKIPPACK PIKE,1
40.2658664,-75.2991339,KOFFEL RD & ELM ST;  HATFIELD TOWNSHIP; Station 345; 2015-12-12 @ 22:53:33;,19440,EMS: HEAD INJURY,2015/12/12 22:53,HATFIELD TOWNSHIP,KOFFEL RD & ELM ST,1
40.2837923,-75.3879518,PIONEER CIR & PARK AVE;  LOWER SALFORD; Station 344; 2015-12-12 @ 22:56:03;,19438,EMS: NAUSEA/VOMITING,2015/12/12 22:56,LOWER SALFORD,PIONEER CIR & PARK AVE,1
40.0883549,-75.3821004,DEKALB PIKE & ALLENDALE RD; UPPER MERION; 2015-12-12 @ 23:02:39;,19406,Traffic: VEHICLE ACCIDENT -,2015/12/12 23:02,UPPER MERION,DEKALB PIKE & ALLENDALE RD,1
40.0674726,-75.3253654,NEW DEHAVEN ST & UNION HILL RD;  WEST CONSHOHOCKEN; Station 313A; 2015-12-12 @ 23:07:43;,19428,EMS: RESPIRATORY EMERGENCY,2015/12/12 23:07,WEST CONSHOHOCKEN,NEW DEHAVEN ST & UNION HILL RD,1
40.2449588,-75.243333,BETHLEHEM PIKE & VILSMEIER RD; MONTGOMERY; 2015-12-12 @ 23:08:07;,19454,Traffic: VEHICLE ACCIDENT -,2015/12/12 23:08,MONTGOMERY,BETHLEHEM PIKE & VILSMEIER RD,1
40.1003438,-75.2939548,CHEMICAL RD & GALLAGHER RD;  PLYMOUTH; Station 308; 2015-12-12 @ 23:14:14;,19462,EMS: HEAD INJURY,2015/12/12 23:14,PLYMOUTH,CHEMICAL RD & GALLAGHER RD,1
40.1793752,-75.2362381,ROSSETT CT & DEAD END;  LOWER GWYNEDD; Station 351; 2015-12-12 @ 23:13:38;,,EMS: ALTERED MENTAL STATUS,2015/12/12 23:13,LOWER GWYNEDD,ROSSETT CT & DEAD END,1
40.1218989,-75.2886415,GERMANTOWN PIKE & WALTON RD;  PLYMOUTH; Station 308; 2015-12-12 @ 23:20:16;,19462,EMS: CARDIAC EMERGENCY,2015/12/12 23:20,PLYMOUTH,GERMANTOWN PIKE & WALTON RD,1
40.210964,-75.1771009,DAVIS GROVE RD & MIDFIELD DR;  HORSHAM; Station 352; 2015-12-12 @ 23:21:49;,19002,EMS: VEHICLE ACCIDENT,2015/12/12 23:21,HORSHAM,DAVIS GROVE RD & MIDFIELD DR,1
40.1805757,-75.1333253,DRESHER RD & HORSHAM RD; HORSHAM; 2015-12-12 @ 23:23:57;,19044,Traffic: VEHICLE ACCIDENT -,2015/12/12 23:23,HORSHAM,DRESHER RD & HORSHAM RD,1
40.160774,-75.1494744,WELSH RD & DRESHERTOWN RD; HORSHAM; 2015-12-12 @ 23:23:02;,19025,Traffic: VEHICLE ACCIDENT -,2015/12/12 23:23,HORSHAM,WELSH RD & DRESHERTOWN RD,1
40.160774,-75.1494744,WELSH RD & DRESHERTOWN RD; HORSHAM; 2015-12-12 @ 23:24:08;,19025,Traffic: VEHICLE ACCIDENT -,2015/12/12 23:24,HORSHAM,WELSH RD & DRESHERTOWN RD,1
40.210964,-75.1771009,DAVIS GROVE RD & MIDFIELD DR; HORSHAM; 2015-12-12 @ 23:21:43;,19002,Traffic: VEHICLE ACCIDENT -,2015/12/12 23:21,HORSHAM,DAVIS GROVE RD & MIDFIELD DR,1
40.254768,-75.6604586,SHOEMAKER RD & ROBINSON ST;  POTTSTOWN; Station 329; 2015-12-12 @ 23:38:20;,19464,EMS: DIZZINESS,2015/12/12 23:38,POTTSTOWN,SHOEMAKER RD & ROBINSON ST,1
40.2519298,-75.680419,HOWARD ST & RICE ST; WEST POTTSGROVE; 2015-12-12 @ 23:40:40-Station:STA57;,19464,Fire: GAS-ODOR/LEAK,2015/12/12 23:40,WEST POTTSGROVE,HOWARD ST & RICE ST,1
40.3197376,-75.6100761,PHILADELPHIA AVE & CONGO RD;  DOUGLASS; Station 332; 2015-12-12 @ 23:42:46;,19525,EMS: SUBJECT IN PAIN,2015/12/12 23:42,DOUGLASS,PHILADELPHIA AVE & CONGO RD,1
40.1152488,-75.3413789,DEKALB ST; NORRISTOWN; 2015-12-12 @ 23:46:28-Station:STA27;,,Fire: VEHICLE ACCIDENT,2015/12/12 23:46,NORRISTOWN,DEKALB ST,1
40.1199455,-75.3383214,DEKALB ST & E ELM ST; NORRISTOWN; 2015-12-12 @ 23:48:54;,19401,Traffic: VEHICLE ACCIDENT -,2015/12/12 23:48,NORRISTOWN,DEKALB ST & E ELM ST,1
40.1152488,-75.3413789,DEKALB ST;  NORRISTOWN; Station 308A; 2015-12-12 @ 23:51:51;,,EMS: VEHICLE ACCIDENT,2015/12/12 23:51,NORRISTOWN,DEKALB ST,1
40.1585374,-75.2141231,ARGYLE AVE & S BETHLEHEM PIKE;  UPPER DUBLIN; Station 351; 2015-12-13 @ 00:06:54;,19002,EMS: FEVER,2015/12/13 0:06,UPPER DUBLIN,ARGYLE AVE & S BETHLEHEM PIKE,1
40.1192425,-75.3388066,DEKALB ST & E JACOBY ST; NORRISTOWN; 2015-12-12 @ 23:46:28-Station:STA27;,19401,Fire: VEHICLE ACCIDENT,2015/12/12 23:46,NORRISTOWN,DEKALB ST & E JACOBY ST,1
40.1192425,-75.3388066,DEKALB ST & E JACOBY ST; NORRISTOWN; 2015-12-12 @ 23:48:54;,19401,Traffic: VEHICLE ACCIDENT -,2015/12/12 23:48,NORRISTOWN,DEKALB ST & E JACOBY ST,1
40.2560369,-75.5927008,BUCHERT RD & LAUREL WAY;  LOWER POTTSGROVE; Station 329; 2015-12-13 @ 00:17:59;,19464,EMS: SEIZURES,2015/12/13 0:17,LOWER POTTSGROVE,BUCHERT RD & LAUREL WAY,1
40.1147142,-75.3399519,AIRY ST & HIGH ALY;  NORRISTOWN; Station 308A; 2015-12-13 @ 00:17:25;,19401,EMS: SUBJECT IN PAIN,2015/12/13 0:17,NORRISTOWN,AIRY ST & HIGH ALY,1
40.2324451,-75.7107803,HONEYSUCKLE LN & UNIONVILLE RD;  CHESTER COUNTY; Station 3A84; 2015-12-13 @ 00:23:41;,19465,EMS: GENERAL WEAKNESS,2015/12/13 0:23,CHESTER COUNTY,HONEYSUCKLE LN & UNIONVILLE RD,1
40.111211,-75.426185,PARK LN & VALLEY LN;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 00:22:03;,19403,EMS: OVERDOSE,2015/12/13 0:22,LOWER PROVIDENCE,PARK LN & VALLEY LN,1
40.111211,-75.426185,PARK LN & VALLEY LN;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 00:22:03;,19403,EMS: OVERDOSE,2015/12/13 0:22,LOWER PROVIDENCE,PARK LN & VALLEY LN,1
40.3504055,-75.4830196,WILLOW DR & MAPLE DR;  MARLBOROUGH; Station 344A; 2015-12-13 @ 00:35:23;,18054,EMS: HEMORRHAGING,2015/12/13 0:35,MARLBOROUGH,WILLOW DR & MAPLE DR,1
40.2410527,-75.2688808,LANSDALE AVE & E 7TH ST;  LANSDALE; Station 345; 2015-12-13 @ 00:51:07;,19446,EMS: HEMORRHAGING,2015/12/13 0:51,LANSDALE,LANSDALE AVE & E 7TH ST,1
40.0792766,-75.3015714,POPLAR ST & RR CROSSING; CONSHOHOCKEN; 2015-12-13 @ 00:51:36;,,Traffic: DISABLED VEHICLE -,2015/12/13 0:51,CONSHOHOCKEN,POPLAR ST & RR CROSSING,1
40.1180522,-75.1143739,HUNTINGDON RD & WOODLAND RD; ABINGTON; 2015-12-13 @ 01:09:52-Station:STA100;,19001,Fire: FIRE ALARM,2015/12/13 1:09,ABINGTON,HUNTINGDON RD & WOODLAND RD,1
40.1150423,-75.3312461,HIGH ST & E OAK ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 01:27:38;,19401,EMS: RESPIRATORY EMERGENCY,2015/12/13 1:27,NORRISTOWN,HIGH ST & E OAK ST,1
40.1772388,-75.2878548,CANTERBURY CT & CANTERBURY LN;  WHITPAIN; Station 385; 2015-12-13 @ 01:38:40;,19422,EMS: CVA/STROKE,2015/12/13 1:38,WHITPAIN,CANTERBURY CT & CANTERBURY LN,1
40.073178,-75.302151,HECTOR ST & POPLAR ST;  CONSHOHOCKEN; Station 313A; 2015-12-13 @ 01:52:06;,19428,EMS: CARDIAC EMERGENCY,2015/12/13 1:52,CONSHOHOCKEN,HECTOR ST & POPLAR ST,1
